,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
30165,96586,15730161,Marcelo,849.0,France,Female,39.0,3,0.0,2,0,1,1710.89,0
30166,62294,15716347,Pirozzi,712.0,France,Female,54.0,3,0.0,1,1,0,176487.05,1
30167,35520,15655232,Nnaemeka,573.0,France,Male,35.0,6,0.0,2,1,1,161519.77,0
30168,35718,15692028,O'Brien,638.0,France,Male,32.0,8,0.0,2,1,1,177747.03,0
30169,2848,15783029,Genovese,653.0,Germany,Male,35.0,9,147545.72,1,1,0,26327.94,0
30170,141648,15744273,Waterhouse,637.0,France,Male,42.0,6,0.0,2,1,0,65618.01,1
30171,99867,15654700,Hsieh,811.0,France,Male,37.0,6,0.0,2,1,0,136435.75,0
30172,63656,15614643,Li Fonti,660.0,France,Female,34.0,6,0.0,2,0,1,156858.2,0
30173,109555,15684865,Lucchesi,771.0,France,Male,32.0,3,0.0,2,1,1,130827.88,0
30174,10779,15776717,Chimaobim,705.0,Germany,Male,44.0,2,101868.51,1,1,1,60728.51,0
30175,72787,15714240,Calabrese,620.0,Spain,Male,41.0,9,0.0,2,0,0,86733.96,0
30176,90660,15693908,Macleod,592.0,Germany,Female,48.0,8,125095.94,1,1,0,124777.14,1
30177,128310,15793324,White,616.0,France,Male,40.0,3,0.0,2,1,1,183515.13,0
30178,131527,15791170,Milne,717.0,France,Female,42.0,8,0.0,2,1,1,141806.43,0
30179,33648,15764105,Watson,624.0,Germany,Female,35.0,9,71433.96,1,0,0,47832.98,1
30180,68593,15632345,Cattaneo,661.0,Germany,Female,29.0,3,91621.69,2,0,0,178074.04,0
30181,95461,15574886,Palerma,725.0,France,Male,32.0,6,94486.47,2,1,1,146949.74,0
30182,41169,15673084,Galkin,562.0,Spain,Male,38.0,1,68079.8,1,0,0,166264.89,0
30183,492,15688865,De Luca,651.0,Spain,Male,38.0,3,0.0,1,1,1,88840.25,0
30184,135510,15708713,Hill,634.0,France,Male,33.0,7,0.0,1,1,1,135630.32,0
30185,75523,15573926,Trevisano,755.0,Spain,Female,47.0,6,157098.52,4,0,0,146895.86,1
30186,27390,15674991,Kung,648.0,France,Male,31.0,3,123894.43,1,0,1,21177.1,0
30187,138256,15686812,Chidozie,599.0,Germany,Male,27.0,4,71996.29,1,1,1,93524.19,0
30188,82447,15589739,North,567.0,Spain,Male,49.0,1,0.0,1,1,0,82938.99,1
30189,15653,15813172,Babbage,754.0,Spain,Male,40.0,6,131156.76,1,1,0,171045.25,0
30190,117671,15736292,Tsou,717.0,France,Male,31.0,1,0.0,1,1,0,62222.81,0
30191,148953,15804025,Hsiung,743.0,France,Female,47.0,5,0.0,1,1,0,136079.44,1
30192,73028,15753837,Chukwumaobim,697.0,Germany,Female,36.0,9,141952.07,1,1,0,64839.23,1
30193,158580,15811594,K'ung,806.0,France,Female,55.0,9,0.0,1,1,1,164533.9,1
30194,75483,15626795,Uvarov,568.0,Germany,Male,48.0,10,139432.46,1,1,0,150694.06,1
30195,131269,15785350,Tsao,731.0,Spain,Female,36.0,5,0.0,2,0,0,117824.04,0
30196,72686,15644361,Hooper,702.0,Spain,Male,41.0,2,103549.24,1,1,0,9712.52,0
30197,10739,15718667,T'ien,621.0,France,Male,33.0,4,0.0,2,1,1,143.34,0
30198,101033,15615091,Maitland,691.0,France,Male,30.0,6,0.0,2,1,1,92811.2,0
30199,127036,15805463,Ts'ui,682.0,Germany,Female,37.0,2,105163.88,2,1,1,164170.46,0
30200,136216,15762896,Hs?,683.0,France,Male,42.0,2,0.0,2,0,1,166515.92,0
30201,107564,15763029,Mai,619.0,Spain,Female,33.0,9,93547.23,1,1,1,961.57,0
30202,74388,15696054,Ijendu,726.0,France,Female,61.0,4,141766.87,1,0,0,75562.67,0
30203,109338,15652626,Gadsden,535.0,Spain,Male,28.0,8,150187.9,1,0,1,146448.01,0
30204,162948,15712807,Chin,669.0,France,Male,61.0,1,0.0,2,0,1,102908.91,0
30205,143027,15581550,Padovano,712.0,France,Female,37.0,1,106192.1,1,1,1,126781.91,0
30206,20564,15661703,Ts'ui,684.0,France,Male,43.0,5,0.0,2,0,1,878.47,0
30207,102286,15755649,Daly,584.0,France,Female,33.0,10,138705.02,2,0,1,92915.84,0
30208,7542,15778025,Kao,487.0,France,Male,35.0,5,148363.03,2,1,1,56780.97,0
30209,160004,15688958,Onyemachukwu,675.0,Spain,Male,31.0,5,0.0,2,0,1,143567.08,0
30210,18022,15663421,Baldwin,729.0,France,Male,32.0,9,93694.42,1,1,1,79919.13,0
30211,109811,15649853,Lucciano,619.0,Spain,Female,41.0,5,0.0,1,1,0,180598.86,0
30212,126143,15701221,Hsia,687.0,France,Female,34.0,5,0.0,2,1,0,177747.03,0
30213,57561,15706537,Palermo,706.0,Germany,Female,30.0,5,101979.16,2,1,0,189402.73,0
30214,132684,15799479,Hoolan,539.0,Germany,Male,42.0,1,160980.03,1,1,0,43932.84,0
30215,11213,15668894,P'eng,804.0,France,Male,41.0,4,141428.99,1,1,1,58883.91,0
30216,40691,15713346,Nwankwo,706.0,France,Male,44.0,9,0.0,2,1,1,162956.55,0
30217,148860,15691815,Chia,525.0,Spain,Female,39.0,9,0.0,2,0,1,91928.4,0
30218,652,15572294,Chukwudi,667.0,France,Female,37.0,6,127637.65,1,0,0,172576.92,0
30219,47238,15791342,Cremonesi,540.0,France,Male,47.0,2,117153.0,1,1,1,150227.25,0
30220,20267,15608845,Ritchie,699.0,Spain,Female,49.0,7,0.0,2,1,1,63732.13,0
30221,150372,15635396,Ch'en,773.0,Germany,Male,22.0,0,116197.65,2,1,1,86701.4,0
30222,158314,15752857,Palerma,689.0,Spain,Female,49.0,10,0.0,2,1,0,49848.86,0
30223,64073,15778089,Stevenson,598.0,Germany,Male,34.0,7,135067.52,2,1,1,135067.02,0
30224,6015,15566563,Chigozie,585.0,Germany,Male,34.0,9,106603.4,1,0,0,84869.13,0
30225,14081,15640059,Ts'ao,668.0,France,Female,39.0,7,0.0,2,1,1,139435.94,0
30226,84070,15747014,McIntosh,570.0,Germany,Female,41.0,1,115290.32,1,1,0,113483.96,1
30227,154803,15651389,Zikoranachidimma,687.0,France,Male,63.0,6,0.0,2,1,1,107964.36,0
30228,140685,15758769,Coffey,639.0,France,Female,33.0,7,0.0,1,1,0,4791.8,0
30229,135925,15598894,McIntyre,758.0,Spain,Female,42.0,3,0.0,1,1,0,164864.67,1
30230,145364,15672144,Mao,681.0,France,Female,33.0,8,144432.04,1,1,1,73963.17,0
30231,123642,15736146,Hughes,590.0,France,Female,35.0,2,0.0,2,0,1,113581.52,1
30232,109749,15641490,Windsor,850.0,Germany,Female,44.0,8,69385.17,2,0,0,87834.24,1
30233,68220,15679738,T'ao,640.0,France,Male,62.0,8,0.0,1,1,0,73979.85,1
30234,10028,15789546,Giordano,592.0,Spain,Female,37.0,7,0.0,1,1,0,126561.07,1
30235,55191,15749693,Onyemauchechi,605.0,France,Female,47.0,5,144430.08,3,1,0,178252.71,1
30236,62757,15746490,Taylor,648.0,Germany,Female,41.0,9,114088.32,1,1,0,92794.61,0
30237,98163,15781689,Ugochukwutubelum,724.0,France,Male,46.0,6,0.0,1,1,0,155846.69,1
30238,94764,15592935,Palermo,847.0,France,Male,31.0,5,0.0,2,1,1,138526.96,0
30239,129587,15742821,H?,710.0,France,Male,42.0,4,0.0,2,1,1,106040.02,0
30240,121720,15674431,Genovese,596.0,France,Female,40.0,10,0.0,1,0,0,81738.51,1
30241,7690,15641389,Brown,659.0,France,Male,40.0,4,129312.79,1,1,0,82469.06,0
30242,71625,15672029,Mazzanti,635.0,Germany,Male,28.0,9,108308.52,2,1,1,96546.08,0
30243,16275,15750407,Hunt,667.0,Germany,Female,43.0,2,129264.05,2,0,0,19150.14,0
30244,73935,15745844,Kerr,584.0,Spain,Male,29.0,3,0.0,2,1,1,126876.47,0
30245,101094,15588580,Kao,707.0,France,Male,53.0,9,0.0,2,1,1,61602.42,0
30246,108544,15773322,Obiajulu,536.0,Germany,Female,44.0,4,121898.58,1,1,0,131007.18,0
30247,87590,15574137,Ch'in,487.0,France,Male,35.0,3,0.0,2,1,1,176450.19,0
30248,22433,15809847,Shih,627.0,France,Female,34.0,1,0.0,2,1,0,91510.71,0
30249,86967,15766787,McGregor,816.0,France,Female,37.0,9,0.0,2,1,0,72330.46,1
30250,43861,15591627,Chidubem,551.0,Germany,Male,29.0,6,102918.44,2,1,0,153957.95,0
30251,83543,15781598,Chukwufumnanya,671.0,Germany,Male,41.0,5,113599.74,1,1,1,126475.79,0
30252,89505,15778418,Chinwendu,681.0,Spain,Male,31.0,6,83600.56,1,1,0,91510.58,0
30253,124654,15776827,Langdon,770.0,France,Female,35.0,5,141547.26,1,0,0,170320.58,0
30254,87334,15644865,Iweobiegbunam,613.0,France,Female,26.0,9,121411.22,1,0,0,50400.32,0
30255,78717,15756954,Montemayor,724.0,Spain,Male,40.0,9,0.0,1,1,0,88225.02,0
30256,119301,15743631,Onio,792.0,Spain,Male,37.0,0,0.0,2,1,0,43832.38,0
30257,29082,15593959,Lai,471.0,France,Female,35.0,2,0.0,2,0,0,57213.46,0
30258,151494,15766896,Chieloka,584.0,France,Male,37.0,4,0.0,2,0,0,16870.2,0
30259,80553,15777797,Lettiere,674.0,Spain,Male,30.0,8,79460.06,1,1,1,173791.02,0
30260,126451,15789014,Scott,709.0,France,Male,26.0,6,0.0,2,1,0,82547.01,0
30261,155009,15788183,Longo,458.0,Germany,Female,49.0,1,106870.12,2,1,0,100564.37,0
30262,10546,15758056,T'ien,744.0,France,Female,30.0,6,117412.44,1,1,1,79638.57,0
30263,112211,15645511,Chukwudi,727.0,Spain,Male,43.0,2,97403.18,2,1,1,107415.02,0
30264,53593,15598883,Palerma,584.0,France,Female,39.0,2,0.0,2,1,0,52795.56,0
30265,77745,15600792,Kosisochukwu,594.0,Spain,Female,47.0,5,100275.88,1,1,0,182436.81,1
30266,75745,15648858,Onio,652.0,Germany,Female,31.0,2,162701.65,2,0,1,135925.72,0
30267,38336,15758813,Campbell,592.0,Germany,Male,32.0,1,85216.61,1,1,0,165693.06,0
30268,436,15593470,T'ang,477.0,France,Male,33.0,3,0.0,2,1,0,92615.83,0
30269,109245,15611644,Onyemauchechukwu,724.0,France,Female,34.0,2,146329.73,1,0,1,99537.68,0
30270,146293,15765520,Ch'iu,743.0,France,Male,44.0,9,0.0,2,0,1,19862.78,0
30271,126160,15660385,Stevenson,592.0,France,Male,39.0,7,0.0,2,0,0,83084.33,0
30272,162807,15633064,Smith,682.0,France,Male,35.0,8,0.0,2,1,0,141533.19,0
30273,29718,15789582,Macleod,587.0,France,Male,55.0,9,0.0,1,1,0,64593.07,1
30274,12131,15724181,Hs?,586.0,France,Male,42.0,6,0.0,2,0,1,151336.96,0
30275,86162,15578375,Farrell,628.0,France,Male,31.0,6,0.0,2,0,0,134441.6,0
30276,135031,15654673,Onyinyechukwuka,617.0,France,Male,44.0,6,173434.9,1,1,1,165580.93,0
30277,99010,15734659,Olisanugo,588.0,Spain,Female,47.0,7,0.0,2,0,1,145792.01,0
30278,17921,15765732,Simmons,564.0,Spain,Female,24.0,9,149592.14,2,1,1,153771.8,0
30279,18178,15602844,Hsia,705.0,France,Female,44.0,1,0.0,2,0,0,121898.78,0
30280,83997,15572265,Lung,695.0,France,Male,28.0,9,0.0,1,1,0,134110.93,0
30281,59565,15761286,Rizzo,743.0,Germany,Male,40.0,7,137842.19,2,0,1,168816.38,0
30282,114455,15723864,Lucas,828.0,Spain,Male,47.0,6,109876.82,2,1,1,83611.45,0
30283,104714,15603465,H?,567.0,France,Male,34.0,7,0.0,1,0,1,479.9,0
30284,137097,15627220,Nkemdilim,641.0,Spain,Female,36.0,3,0.0,1,1,0,166957.82,1
30285,101556,15610643,Yefremova,644.0,France,Male,38.0,8,0.0,2,1,0,95719.73,0
30286,40718,15751175,Pirozzi,632.0,France,Female,34.0,6,0.0,2,1,1,116977.9,0
30287,134813,15686463,Y?an,738.0,France,Female,33.0,3,0.0,1,1,0,168886.32,1
30288,79430,15814675,Chien,642.0,Germany,Female,60.0,8,128264.03,1,1,0,61792.76,1
30289,120470,15643359,Lucciano,724.0,Spain,Male,43.0,7,0.0,2,1,1,97629.31,0
30290,22181,15637354,Pisani,712.0,France,Male,39.0,10,127343.8,1,1,0,165583.9,0
30291,5295,15796617,Nkemakolam,648.0,Germany,Male,30.0,8,161591.11,2,1,1,136497.28,0
30292,5199,15775886,Chidozie,554.0,France,Male,37.0,9,151593.83,1,1,1,113046.42,0
30293,65257,15724453,Fan,754.0,France,Male,31.0,2,0.0,2,1,0,198830.98,0
30294,26503,15613786,Ogbonnaya,818.0,Spain,Male,26.0,8,0.0,2,1,1,167036.94,0
30295,14255,15626243,Udegbulam,725.0,France,Female,23.0,3,0.0,1,0,1,27474.81,0
30296,65797,15685536,Chu,552.0,Spain,Female,34.0,5,0.0,1,1,1,1351.41,0
30297,100698,15727490,Scott,619.0,France,Male,35.0,7,0.0,2,1,1,51705.01,0
30298,71937,15587038,Ogochukwu,654.0,France,Female,32.0,0,0.0,1,1,1,51972.92,0
30299,147629,15649435,Tien,746.0,Spain,Male,45.0,7,0.0,1,1,0,96429.25,1
30300,132610,15690169,Hsueh,663.0,France,Male,31.0,1,121536.4,1,1,1,163981.14,0
30301,124210,15762392,Shao,663.0,Spain,Male,47.0,9,0.0,1,1,0,61602.42,1
30302,140087,15791944,Macleod,703.0,France,Male,36.0,1,0.0,1,1,0,28750.67,0
30303,2224,15757541,Jamieson,619.0,France,Female,37.0,2,0.0,2,1,1,67926.18,0
30304,31601,15781802,Chukwualuka,816.0,Spain,Female,43.0,8,0.0,2,1,0,171768.09,1
30305,40952,15792950,Nkemdilim,850.0,France,Male,35.0,9,0.0,2,0,1,126812.85,0
30306,16899,15702744,Nwachinemelu,585.0,Germany,Female,58.0,1,151755.63,2,1,1,162697.08,0
30307,68646,15641285,Ch'ien,724.0,Germany,Female,38.0,8,102541.17,1,1,0,90878.16,1
30308,129016,15807239,Lung,664.0,France,Female,53.0,2,93920.47,1,0,1,179913.98,1
30309,97776,15771543,Hsiung,567.0,France,Male,44.0,8,0.0,2,1,1,162960.05,0
30310,38237,15726103,Trevisano,709.0,France,Female,52.0,2,0.0,1,1,0,126131.9,1
30311,30724,15623063,McIntyre,711.0,France,Female,48.0,7,0.0,1,1,0,103560.72,1
30312,76816,15798348,Chukwuebuka,596.0,Germany,Female,37.0,6,94684.27,1,1,1,50488.91,0
30313,164988,15592104,Lane,655.0,France,Male,39.0,5,0.0,1,0,0,36548.0,1
30314,14749,15782454,Ndubuagha,736.0,Germany,Female,46.0,4,128504.76,1,1,1,173870.39,1
30315,22818,15773091,Tsou,581.0,Germany,Male,43.0,1,76595.84,2,0,0,94581.99,0
30316,128813,15674551,Onyinyechukwuka,706.0,Germany,Female,32.0,2,143321.97,1,1,0,163516.16,1
30317,104867,15753895,Blue,590.0,Spain,Male,37.0,1,0.0,1,0,0,133535.99,0
30318,49248,15719352,Ts'ui,719.0,Spain,Male,38.0,7,139561.55,1,1,1,121061.89,0
30319,138811,15642726,Holmes,682.0,France,Male,31.0,8,116099.82,2,1,0,148055.87,1
30320,135080,15807909,Ozerova,630.0,France,Male,38.0,2,0.0,1,1,1,169781.45,0
30321,15311,15779627,Chukwudi,648.0,Germany,Female,50.0,2,115924.89,1,0,1,121098.65,1
30322,1878,15794941,Chibueze,647.0,Germany,Male,35.0,7,85906.65,2,1,0,189159.97,0
30323,14562,15804822,McKenzie,561.0,France,Male,29.0,6,0.0,2,0,0,87771.06,0
30324,101138,15804586,T'ao,681.0,France,Male,33.0,8,0.0,2,1,1,61792.77,0
30325,158343,15582910,Kao,637.0,France,Female,48.0,9,0.0,1,1,0,173680.39,1
30326,40968,15809847,Tsao,544.0,France,Female,35.0,7,0.0,2,0,0,9902.39,1
30327,64656,15791778,Nwankwo,581.0,France,Female,43.0,2,0.0,2,1,0,153535.44,0
30328,40317,15652192,Traeger,759.0,France,Female,33.0,9,160541.36,2,0,0,93541.14,1
30329,126179,15570908,Toscani,683.0,Germany,Female,36.0,0,125870.5,2,1,1,83087.14,0
30330,109512,15621656,Ugochukwu,543.0,France,Male,33.0,3,0.0,1,1,1,72930.97,0
30331,99157,15642391,Lettiere,621.0,Spain,Male,30.0,4,0.0,1,0,0,177740.58,0
30332,15096,15638463,Shih,697.0,Germany,Female,52.0,8,132796.04,3,0,1,163581.67,1
30333,105143,15622527,Fanucci,731.0,France,Female,32.0,1,139532.55,1,1,1,166792.82,0
30334,126570,15572758,Chien,686.0,France,Male,43.0,10,112609.45,1,1,0,145523.67,1
30335,101141,15657085,Onyemauchechukwu,746.0,France,Male,48.0,3,113695.57,1,1,1,140949.74,0
30336,41286,15695872,Fiorentini,712.0,France,Female,30.0,1,89571.59,2,1,1,177613.19,0
30337,89943,15677056,H?,516.0,Spain,Male,39.0,7,0.0,2,1,0,131804.47,0
30338,96232,15644859,Nwachinemelu,682.0,France,Male,42.0,1,0.0,2,1,1,141914.31,0
30339,21807,15690670,Bellucci,676.0,France,Male,39.0,10,0.0,2,1,1,35156.54,0
30340,34567,15681554,Young,542.0,Spain,Male,36.0,3,0.0,2,0,0,118716.63,0
30341,136739,15761600,Efremov,594.0,France,Male,32.0,5,84445.68,1,1,1,155870.79,0
30342,61488,15812482,Young,575.0,France,Male,35.0,6,0.0,2,1,0,99843.98,0
30343,117278,15798895,Palerma,646.0,Germany,Male,37.0,10,154485.74,2,1,1,147040.25,0
30344,133451,15644796,Dyer,598.0,France,Male,25.0,8,0.0,2,1,0,126241.4,0
30345,119665,15743193,T'ao,663.0,France,Female,35.0,5,0.0,3,1,1,172719.35,0
30346,37682,15780804,Toscani,520.0,France,Male,34.0,8,0.0,2,1,0,49725.14,0
30347,148685,15726687,Teng,682.0,France,Female,42.0,8,0.0,2,1,1,111249.52,0
30348,56383,15806486,Shih,677.0,France,Female,43.0,6,0.0,2,1,0,90965.04,0
30349,104310,15680243,Cover,739.0,Germany,Male,51.0,4,138515.02,3,1,0,171768.76,1
30350,67534,15772430,Kao,683.0,France,Male,31.0,9,0.0,2,0,1,134440.24,0
30351,138432,15634893,Jamison,681.0,Germany,Female,33.0,2,102365.49,1,0,0,194690.77,0
30352,133231,15746662,Fox,648.0,France,Male,33.0,2,101286.11,1,1,1,159840.51,0
30353,78830,15589312,Pirozzi,775.0,France,Male,30.0,4,0.0,3,1,0,49337.84,1
30354,27118,15734005,Mazzi,633.0,France,Female,42.0,1,0.0,2,1,0,56865.62,1
30355,123870,15628144,Sochima,697.0,Germany,Female,43.0,2,137060.88,1,1,0,61257.83,0
30356,54725,15759133,Vaguine,722.0,France,Female,62.0,2,0.0,2,1,1,27308.58,0
30357,43831,15602030,McIntyre,656.0,France,Female,36.0,0,119023.25,1,1,0,161229.84,1
30358,139245,15726695,Hsia,601.0,France,Female,20.0,9,0.0,2,1,1,86791.9,0
30359,159929,15682880,O'Brien,599.0,France,Male,31.0,7,121528.59,1,1,0,109153.04,0
30360,148492,15682600,Toscani,615.0,France,Female,32.0,3,115725.24,1,1,1,62370.67,0
30361,117552,15611669,Fanucci,548.0,Germany,Male,33.0,1,131899.0,1,1,1,74415.2,0
30362,32019,15709997,Chukwujamuike,639.0,Germany,Female,51.0,1,122501.56,1,1,0,93556.12,1
30363,91741,15583597,Ikedinachukwu,696.0,Spain,Male,47.0,2,106758.6,1,1,0,80591.18,0
30364,152783,15748123,De Bernales,567.0,France,Female,34.0,5,0.0,2,1,1,183517.74,0
30365,60297,15700325,Onyeoruru,644.0,France,Female,24.0,8,92760.55,1,0,0,35896.75,0
30366,63789,15646615,Onyemauchechukwu,719.0,France,Male,35.0,3,0.0,2,1,1,177944.0,0
30367,48837,15595067,Murray,574.0,Spain,Male,36.0,9,0.0,2,0,1,143711.02,0
30368,107230,15588090,Ferri,626.0,France,Female,35.0,6,108269.37,2,1,0,28029.54,0
30369,95885,15595158,Chuter,491.0,Spain,Male,38.0,4,142967.07,2,1,0,94440.45,1
30370,49019,15620505,Hs?,755.0,France,Male,40.0,7,0.0,2,1,0,49424.6,0
30371,138752,15668270,Wright,772.0,Germany,Male,48.0,5,95984.21,1,0,1,41852.24,1
30372,64811,15793846,Tsao,636.0,France,Male,28.0,6,0.0,2,1,1,174929.87,0
30373,102147,15723720,Lucciano,710.0,France,Male,49.0,9,0.0,2,1,0,84516.8,0
30374,75933,15576680,L?,632.0,France,Male,39.0,1,0.0,1,1,0,125062.02,0
30375,36454,15593365,Walker,709.0,France,Male,34.0,4,0.0,1,1,1,44937.75,0
30376,71623,15802560,Chidumaga,531.0,Spain,Female,57.0,10,0.0,3,1,0,120830.73,1
30377,156317,15616280,Hsia,661.0,France,Male,46.0,1,0.0,2,1,0,61094.53,0
30378,137023,15581089,Liao,662.0,France,Female,51.0,4,0.0,3,1,0,60533.96,1
30379,93007,15661290,T'ien,615.0,France,Male,35.0,2,0.0,1,1,1,74580.8,0
30380,124678,15799031,Curnow,698.0,Germany,Female,54.0,3,141581.71,1,1,0,114566.47,1
30381,109496,15616471,Maclean,603.0,France,Female,42.0,4,0.0,2,1,1,170835.32,0
30382,4112,15765287,Grant,850.0,France,Male,39.0,2,0.0,2,1,0,9015.07,0
30383,63664,15796074,Rizzo,562.0,Spain,Female,26.0,6,0.0,2,1,1,180593.45,0
30384,69536,15697691,Lettiere,611.0,Germany,Male,31.0,3,109978.83,1,0,1,177740.58,0
30385,136760,15692583,Onwumelu,706.0,France,Female,37.0,9,0.0,1,0,1,159919.15,1
30386,15021,15658969,Gray,694.0,France,Male,39.0,7,0.0,2,1,0,38409.79,0
30387,68474,15642063,H?,764.0,France,Male,35.0,6,84460.03,1,1,0,121053.19,0
30388,127296,15806937,Nucci,634.0,France,Female,35.0,6,0.0,2,1,1,126741.3,0
30389,84367,15759537,Bianchi,717.0,Germany,Male,35.0,8,58469.37,1,1,0,172459.39,1
30390,13843,15709780,Azuka,556.0,France,Male,37.0,1,0.0,2,1,1,67740.08,0
30391,89668,15649430,Ts'ui,569.0,France,Female,45.0,3,0.0,1,1,0,176984.34,1
30392,59076,15715510,Frolova,768.0,France,Male,56.0,2,95984.69,1,1,1,73686.75,1
30393,61701,15621460,White,754.0,France,Female,60.0,1,0.0,1,1,1,171060.74,1
30394,119858,15781589,Chidi,714.0,France,Female,47.0,4,139829.4,1,0,0,173868.0,1
30395,90011,15695078,Chukwujamuike,604.0,France,Male,33.0,4,92637.15,1,1,0,78744.95,0
30396,47071,15659098,Brooks,646.0,Germany,Female,33.0,5,141665.63,1,0,0,191756.54,1
30397,32735,15802823,Begum,647.0,Germany,Female,46.0,1,119741.77,1,0,0,54949.73,1
30398,82622,15785819,P'eng,741.0,France,Male,28.0,7,0.0,2,1,0,168822.38,0
30399,161677,15665811,Parkhill,612.0,France,Female,39.0,7,132798.1,2,1,0,146219.9,0
30400,112623,15626141,Yermakova,735.0,Spain,Male,37.0,9,0.0,2,1,0,193209.11,0
30401,57731,15571873,Illingworth,714.0,France,Male,52.0,6,0.0,1,0,0,88947.62,1
30402,31608,15779985,O'Donnell,744.0,France,Male,37.0,7,0.0,1,1,1,108872.45,0
30403,110474,15680201,Ts'ui,687.0,Germany,Male,33.0,9,122325.67,2,1,1,151757.81,0
30404,124000,15640846,Chukwuebuka,571.0,Germany,Male,28.0,6,124540.28,1,1,1,134794.02,0
30405,39506,15684840,Aitken,699.0,France,Male,50.0,9,127450.9,1,1,1,126551.66,0
30406,91891,15792679,Nicholson,571.0,France,Male,29.0,2,0.0,2,1,0,112366.98,0
30407,14267,15566689,Chimaoke,596.0,Spain,Male,66.0,2,0.0,2,1,1,116747.62,0
30408,66729,15723658,Voronina,712.0,France,Male,30.0,5,0.0,2,1,1,152417.97,0
30409,144821,15626985,H?,596.0,France,Female,43.0,6,140549.46,1,1,1,142895.75,0
30410,4500,15776096,Dike,555.0,Spain,Male,37.0,6,115725.24,1,1,1,157549.6,0
30411,42966,15595588,Hs?,706.0,France,Female,24.0,9,0.0,2,1,0,161388.22,0
30412,8020,15651369,Hao,785.0,Germany,Male,39.0,9,105525.04,1,1,0,55829.25,1
30413,130509,15655238,Dellucci,778.0,Spain,Male,61.0,2,0.0,1,1,1,85890.16,0
30414,24213,15769364,Ts'ui,644.0,France,Female,43.0,3,0.0,1,1,0,64478.52,1
30415,112760,15670080,T'ien,535.0,France,Female,42.0,2,0.0,2,1,0,109626.01,0
30416,153433,15655232,O'Donnell,590.0,France,Female,26.0,3,0.0,2,1,0,146511.19,0
30417,122264,15721779,Arnold,826.0,Spain,Female,40.0,5,146466.46,2,0,0,180934.67,1
30418,147932,15771148,Ting,675.0,Spain,Male,61.0,1,0.0,2,1,1,120830.16,0
30419,23236,15682993,Lucchesi,691.0,France,Male,25.0,5,0.0,1,1,1,49667.28,0
30420,111722,15656417,Nkemakolam,672.0,France,Male,57.0,6,0.0,1,1,0,66979.06,1
30421,15286,15589969,T'ang,693.0,Germany,Female,35.0,8,123372.3,2,0,1,74870.99,0
30422,19404,15787026,Onwuatuegwu,627.0,Germany,Female,27.0,1,185267.45,2,1,1,77027.34,0
30423,118385,15674928,Lucciano,683.0,France,Female,33.0,2,91858.2,2,0,0,117023.93,0
30424,145483,15752812,P'eng,667.0,France,Male,44.0,2,0.0,2,1,1,123499.14,0
30425,31017,15583738,Hsieh,648.0,Spain,Female,38.0,2,0.0,2,1,1,158737.53,0
30426,45483,15784918,Bailey,711.0,Germany,Male,40.0,4,99165.84,1,1,1,119333.95,0
30427,67182,15645463,Udinese,843.0,France,Female,27.0,5,0.0,2,1,0,67494.23,0
30428,31928,15758035,Bateson,718.0,France,Female,38.0,9,155973.13,2,0,1,147554.26,0
30429,46246,15786670,Aitken,567.0,France,Female,36.0,6,115265.28,1,1,0,50777.37,0
30430,60203,15710105,Lucchesi,681.0,France,Male,28.0,1,0.0,2,1,1,169415.54,0
30431,5923,15752502,Cooke,597.0,France,Female,41.0,4,130385.82,1,1,0,130661.95,0
30432,124634,15752626,Biryukov,681.0,France,Male,28.0,5,0.0,2,1,1,598.8,0
30433,53020,15754068,Ugochukwutubelum,477.0,Germany,Female,48.0,9,107856.57,2,1,1,177092.16,1
30434,112124,15737169,Murphy,642.0,Spain,Male,26.0,8,0.0,2,1,1,184399.76,0
30435,118469,15652401,Nnaife,696.0,Germany,Female,37.0,8,92310.54,1,0,0,85890.75,1
30436,155675,15583595,Chukwufumnanya,578.0,Germany,Male,48.0,7,102365.66,1,1,0,82709.8,1
30437,17317,15642099,Jamieson,732.0,France,Male,33.0,9,0.0,2,1,0,156787.34,0
30438,137283,15790659,Genovese,592.0,Germany,Male,45.0,7,122773.5,2,1,0,131249.84,0
30439,41087,15783083,Shubin,710.0,France,Female,46.0,0,95984.69,2,1,0,62733.05,1
30440,123960,15783875,Li Fonti,573.0,Germany,Female,32.0,8,125321.84,2,1,1,130234.63,0
30441,54711,15724648,Fanucci,698.0,Spain,Female,38.0,6,0.0,1,1,1,95273.73,0
30442,18676,15658946,Smith,741.0,Spain,Female,29.0,5,0.0,2,1,1,186785.01,0
30443,39070,15794468,Burdekin,697.0,Spain,Female,37.0,8,0.0,2,1,1,183542.08,0
30444,87920,15641877,Gadsden,684.0,France,Female,59.0,4,0.0,1,1,0,84760.32,1
30445,152522,15664808,Nwagugheuzo,544.0,France,Male,37.0,3,105355.74,1,1,0,178341.33,0
30446,73523,15770539,Walters,614.0,France,Female,50.0,1,127187.86,1,1,0,113557.7,1
30447,92493,15673529,Lombardo,598.0,Spain,Male,35.0,6,0.0,2,1,1,43999.64,0
30448,21878,15615016,Frederickson,515.0,France,Male,31.0,4,0.0,2,1,1,165038.41,0
